"iso_code","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","tests_units"
"PNG","Papua New Guinea","2020-04-03",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-04",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-05",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-06",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-07",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-08",2,1,0,0,0.224,0.112,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-09",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-10",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-11",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-12",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-13",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-14",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-15",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-16",2,0,0,0,0.224,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-17",7,5,0,0,0.782,0.559,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-18",7,0,0,0,0.782,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-19",7,0,0,0,0.782,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-20",7,0,0,0,0.782,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-21",7,0,0,0,0.782,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-22",7,0,0,0,0.782,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-23",8,1,0,0,0.894,0.112,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-24",8,0,0,0,0.894,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-25",8,0,0,0,0.894,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2019-12-31",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-01",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-02",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-03",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-04",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-05",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-06",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-07",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-08",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-09",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-10",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-11",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-12",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-13",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-14",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-15",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-18",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-19",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-20",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-21",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-22",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-23",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-24",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-25",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-26",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-27",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-28",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-29",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-30",1,1,0,0,0.009,0.009,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-01-31",1,0,0,0,0.009,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-01",1,0,0,0,0.009,0,0,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-02",2,1,1,1,0.018,0.009,0.009,0.009,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-03",2,0,1,0,0.018,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-04",2,0,1,0,0.018,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-05",2,0,1,0,0.018,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-06",3,1,1,0,0.027,0.009,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-07",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-08",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-09",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-10",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-11",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-12",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-13",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-14",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-15",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-16",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-17",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-18",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-19",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-20",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-21",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-22",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-23",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-24",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-25",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-26",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-27",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-28",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-02-29",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-01",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-02",3,0,1,0,0.027,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-07",5,2,1,0,0.046,0.018,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-08",6,1,1,0,0.055,0.009,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-09",10,4,1,0,0.091,0.037,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-10",33,23,1,0,0.301,0.21,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-11",33,0,1,0,0.301,0,0.009,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-12",49,16,2,1,0.447,0.146,0.018,0.009,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-13",52,3,2,0,0.475,0.027,0.018,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-14",64,12,6,4,0.584,0.11,0.055,0.037,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-15",111,47,6,0,1.013,0.429,0.055,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-16",140,29,12,6,1.278,0.265,0.11,0.055,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-17",142,2,12,0,1.296,0.018,0.11,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-18",187,45,14,2,1.706,0.411,0.128,0.018,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-19",202,15,17,3,1.843,0.137,0.155,0.027,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-20",230,28,18,1,2.099,0.256,0.164,0.009,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-21",230,0,18,0,2.099,0,0.164,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-22",380,150,25,7,3.468,1.369,0.228,0.064,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-23",380,0,25,0,3.468,0,0.228,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-24",462,82,33,8,4.216,0.748,0.301,0.073,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-25",552,90,35,2,5.037,0.821,0.319,0.018,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-26",636,84,38,3,5.804,0.767,0.347,0.027,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-27",707,71,45,7,6.452,0.648,0.411,0.064,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-28",803,96,54,9,7.328,0.876,0.493,0.082,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-29",1075,272,68,14,9.81,2.482,0.621,0.128,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-30",1418,343,71,3,12.94,3.13,0.648,0.027,NA,NA,NA,NA,""
"PHL","Philippines","2020-03-31",2084,666,88,17,19.018,6.078,0.803,0.155,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-01",2084,0,88,0,19.018,0,0.803,0,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-02",2311,227,96,8,21.089,2.072,0.876,0.073,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-03",2633,322,107,11,24.028,2.938,0.976,0.1,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-04",3018,385,136,29,27.541,3.513,1.241,0.265,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-05",3094,76,144,8,28.235,0.694,1.314,0.073,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-06",3246,152,152,8,29.622,1.387,1.387,0.073,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-07",3660,414,163,11,33.4,3.778,1.487,0.1,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-08",3764,104,177,14,34.349,0.949,1.615,0.128,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-09",3870,106,182,5,35.316,0.967,1.661,0.046,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-10",4076,206,203,21,37.196,1.88,1.853,0.192,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-11",4076,0,203,0,37.196,0,1.853,0,33783,NA,0.308,NA,"people tested"
"PHL","Philippines","2020-04-12",4428,352,247,44,40.408,3.212,2.254,0.402,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-13",4648,220,297,50,42.416,2.008,2.71,0.456,38058,NA,0.347,NA,"people tested"
"PHL","Philippines","2020-04-14",4932,284,315,18,45.008,2.592,2.875,0.164,39898,1840,0.364,0.017,"people tested"
"PHL","Philippines","2020-04-15",5223,291,335,20,47.663,2.656,3.057,0.183,42173,2275,0.384,0.021,"people tested"
"PHL","Philippines","2020-04-16",5453,230,349,14,49.762,2.099,3.185,0.128,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-17",5660,207,362,13,51.651,1.889,3.303,0.119,49571,NA,0.452,NA,"people tested"
"PHL","Philippines","2020-04-18",5878,218,387,25,53.641,1.989,3.532,0.228,52792,3221,0.481,0.029,"people tested"
"PHL","Philippines","2020-04-19",6087,209,397,10,55.548,1.907,3.623,0.091,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-20",6259,172,409,12,57.118,1.57,3.732,0.11,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-21",6459,200,428,19,58.943,1.825,3.906,0.173,60944,NA,0.556,NA,"people tested"
"PHL","Philippines","2020-04-22",6599,140,437,9,60.22,1.278,3.988,0.082,64475,3531,0.588,0.032,"people tested"
"PHL","Philippines","2020-04-23",6710,111,446,9,61.233,1.013,4.07,0.082,68649,4174,0.626,0.038,"people tested"
"PHL","Philippines","2020-04-24",6981,271,462,16,63.706,2.473,4.216,0.146,NA,NA,NA,NA,""
"PHL","Philippines","2020-04-25",7192,211,477,15,65.632,1.926,4.353,0.137,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-09",4,4,0,0,18.251,18.251,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-10",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-11",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-12",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-13",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-14",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-15",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-16",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-17",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-18",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-19",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-20",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-21",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-22",4,0,0,0,18.251,0,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-23",7,3,0,0,31.94,13.689,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-24",8,1,0,0,36.503,4.563,0,0,NA,NA,NA,NA,""
"STP","Sao Tome and Principe","2020-04-25",8,0,0,0,36.503,0,0,0,NA,NA,NA,NA,""
"SEN","Senegal","2020-02-28",0,0,0,0,NA,NA,NA,NA,1,1,0,0,"tests performed"
"SEN","Senegal","2020-03-03",1,1,0,0,0.06,0.06,0,0,3,2,0,0,"tests performed"
"SEN","Senegal","2020-03-04",0,0,0,0,NA,NA,NA,NA,5,2,0,0,"tests performed"
"SEN","Senegal","2020-03-05",3,2,0,0,0.179,0.119,0,0,NA,NA,NA,NA,""
"SEN","Senegal","2020-03-06",4,1,0,0,0.239,0.06,0,0,7,2,0,0,"tests performed"
"SEN","Senegal","2020-03-07",0,0,0,0,NA,NA,NA,NA,9,2,0.001,0,"tests performed"
"SEN","Senegal","2020-03-08",0,0,0,0,NA,NA,NA,NA,11,2,0.001,0,"tests performed"
"SEN","Senegal","2020-03-09",0,0,0,0,NA,NA,NA,NA,17,6,0.001,0,"tests performed"
"SEN","Senegal","2020-03-10",0,0,0,0,NA,NA,NA,NA,18,1,0.001,0,"tests performed"
"SEN","Senegal","2020-03-11",0,0,0,0,NA,NA,NA,NA,26,8,0.002,0,"tests performed"
"SEN","Senegal","2020-03-12",0,0,0,0,NA,NA,NA,NA,32,6,0.002,0,"tests performed"
"SEN","Senegal","2020-03-13",6,2,0,0,0.358,0.119,0,0,43,11,0.002,0.001,"tests performed"
"SEN","Senegal","2020-03-14",19,13,0,0,1.135,0.776,0,0,46,3,0.003,0,"tests performed"
"SEN","Senegal","2020-03-15",21,2,0,0,1.254,0.119,0,0,48,2,0.003,0,"tests performed"
"SEN","Senegal","2020-03-16",26,5,0,0,1.553,0.299,0,0,57,9,0.003,0.001,"tests performed"
"SEN","Senegal","2020-03-17",27,1,0,0,1.613,0.06,0,0,101,44,0.006,0.003,"tests performed"
"SEN","Senegal","2020-03-18",31,4,0,0,1.851,0.239,0,0,128,27,0.007,0.002,"tests performed"
"SEN","Senegal","2020-03-19",36,5,0,0,2.15,0.299,0,0,150,22,0.009,0.001,"tests performed"
"SEN","Senegal","2020-03-20",36,0,0,0,2.15,0,0,0,206,56,0.012,0.003,"tests performed"
"SEN","Senegal","2020-03-21",47,11,0,0,2.807,0.657,0,0,237,31,0.014,0.002,"tests performed"
"SEN","Senegal","2020-03-22",56,9,0,0,3.344,0.538,0,0,322,85,0.019,0.005,"tests performed"
"SEN","Senegal","2020-03-23",67,11,0,0,4.001,0.657,0,0,382,60,0.022,0.003,"tests performed"
"SEN","Senegal","2020-03-24",79,12,0,0,4.718,0.717,0,0,441,59,0.026,0.003,"tests performed"
"SEN","Senegal","2020-03-25",86,7,0,0,5.136,0.418,0,0,583,142,0.034,0.008,"tests performed"
"SEN","Senegal","2020-03-26",99,13,0,0,5.913,0.776,0,0,713,130,0.041,0.008,"tests performed"
"SEN","Senegal","2020-03-27",105,6,0,0,6.271,0.358,0,0,857,144,0.05,0.008,"tests performed"
"SEN","Senegal","2020-03-28",119,14,0,0,7.107,0.836,0,0,955,98,0.056,0.006,"tests performed"
"SEN","Senegal","2020-03-29",130,11,0,0,7.764,0.657,0,0,1106,151,0.064,0.009,"tests performed"
"SEN","Senegal","2020-03-30",142,12,0,0,8.481,0.717,0,0,1193,87,0.069,0.005,"tests performed"
"SEN","Senegal","2020-03-31",162,20,0,0,9.675,1.194,0,0,1290,97,0.075,0.006,"tests performed"
"SEN","Senegal","2020-04-01",175,13,0,0,10.452,0.776,0,0,1485,195,0.086,0.011,"tests performed"
"SEN","Senegal","2020-04-02",190,15,1,1,11.347,0.896,0.06,0.06,1612,127,0.094,0.007,"tests performed"
"SEN","Senegal","2020-04-03",195,5,1,0,11.646,0.299,0.06,0,1765,153,0.103,0.009,"tests performed"
"SEN","Senegal","2020-04-04",207,12,1,0,12.363,0.717,0.06,0,1942,177,0.113,0.01,"tests performed"
"SEN","Senegal","2020-04-05",219,12,2,1,13.079,0.717,0.119,0.06,2034,92,0.118,0.005,"tests performed"
"SEN","Senegal","2020-04-06",222,3,2,0,13.259,0.179,0.119,0,2129,95,0.124,0.006,"tests performed"
"SEN","Senegal","2020-04-07",226,4,2,0,13.497,0.239,0.119,0,2239,110,0.13,0.006,"tests performed"
"SEN","Senegal","2020-04-08",237,11,2,0,14.154,0.657,0.119,0,2347,108,0.136,0.006,"tests performed"
"SEN","Senegal","2020-04-09",244,7,2,0,14.572,0.418,0.119,0,2546,199,0.148,0.012,"tests performed"
"SEN","Senegal","2020-04-10",250,6,2,0,14.931,0.358,0.119,0,2741,195,0.159,0.011,"tests performed"
"SEN","Senegal","2020-04-11",265,15,2,0,15.827,0.896,0.119,0,2914,173,0.169,0.01,"tests performed"
"SEN","Senegal","2020-04-12",278,13,2,0,16.603,0.776,0.119,0,3018,104,0.175,0.006,"tests performed"
"SEN","Senegal","2020-04-13",280,2,2,0,16.722,0.119,0.119,0,3162,144,0.184,0.008,"tests performed"
"SEN","Senegal","2020-04-14",291,11,2,0,17.379,0.657,0.119,0,3434,272,0.2,0.016,"tests performed"
"SEN","Senegal","2020-04-15",299,8,2,0,17.857,0.478,0.119,0,3661,227,0.213,0.013,"tests performed"
"SEN","Senegal","2020-04-16",314,15,2,0,18.753,0.896,0.119,0,4096,435,0.238,0.025,"tests performed"
"SEN","Senegal","2020-04-17",335,21,2,0,20.007,1.254,0.119,0,4393,297,0.255,0.017,"tests performed"
"SEN","Senegal","2020-04-18",342,7,3,1,20.425,0.418,0.179,0.06,4619,226,0.269,0.013,"tests performed"
"SEN","Senegal","2020-04-19",350,8,3,0,20.903,0.478,0.179,0,4932,313,0.287,0.018,"tests performed"
"SEN","Senegal","2020-04-20",367,17,4,1,21.918,1.015,0.239,0.06,5213,281,0.303,0.016,"tests performed"
"SEN","Senegal","2020-04-21",377,10,5,1,22.516,0.597,0.299,0.06,5679,466,0.33,0.027,"tests performed"
"SEN","Senegal","2020-04-22",412,35,5,0,24.606,2.09,0.299,0,6161,482,0.358,0.028,"tests performed"
"SEN","Senegal","2020-04-23",442,30,6,1,26.398,1.792,0.358,0.06,6548,387,0.381,0.022,"tests performed"
"SEN","Senegal","2020-04-24",479,37,6,0,28.607,2.21,0.358,0,NA,NA,NA,NA,""
"SEN","Senegal","2020-04-25",545,66,7,1,32.549,3.942,0.418,0.06,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-14",1,1,0,0,0.023,0.023,0,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-15",1,0,1,1,0.023,0,0.023,0.023,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-16",1,0,1,0,0.023,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-17",1,0,1,0,0.023,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-18",1,0,1,0,0.023,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-19",2,1,1,0,0.046,0.023,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-20",2,0,1,0,0.046,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-21",2,0,1,0,0.046,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-22",2,0,1,0,0.046,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-23",2,0,1,0,0.046,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-24",2,0,1,0,0.046,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-25",3,1,1,0,0.068,0.023,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-26",3,0,1,0,0.068,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-27",3,0,1,0,0.068,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-28",3,0,1,0,0.068,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-29",5,2,1,0,0.114,0.046,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-30",5,0,1,0,0.114,0,0.023,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-03-31",6,1,2,1,0.137,0.023,0.046,0.023,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-01",7,1,2,0,0.16,0.023,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-02",7,0,2,0,0.16,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-03",7,0,2,0,0.16,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-04",7,0,2,0,0.16,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-05",10,3,2,0,0.228,0.068,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-06",12,2,2,0,0.274,0.046,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-07",12,0,2,0,0.274,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-08",14,2,2,0,0.319,0.046,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-09",14,0,2,0,0.319,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-10",14,0,2,0,0.319,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-11",15,1,2,0,0.342,0.023,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-12",19,4,2,0,0.433,0.091,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-13",19,0,2,0,0.433,0,0.046,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-14",29,10,4,2,0.661,0.228,0.091,0.046,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-15",32,3,5,1,0.73,0.068,0.114,0.023,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-16",32,0,5,0,0.73,0,0.114,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-17",32,0,5,0,0.73,0,0.114,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-18",32,0,5,0,0.73,0,0.114,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-19",66,34,10,5,1.505,0.775,0.228,0.114,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-20",66,0,10,0,1.505,0,0.228,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-21",92,26,12,2,2.098,0.593,0.274,0.046,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-22",107,15,12,0,2.44,0.342,0.274,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-23",140,33,13,1,3.193,0.753,0.296,0.023,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-24",162,22,13,0,3.694,0.502,0.296,0,NA,NA,NA,NA,""
"SDN","Sudan","2020-04-25",174,12,16,3,3.968,0.274,0.365,0.068,NA,NA,NA,NA,""
"TLS","Timor","2020-03-22",1,1,0,0,0.758,0.758,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-23",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-24",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-25",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-26",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-27",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-28",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-29",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-30",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
"TLS","Timor","2020-03-31",1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,""
