Entity,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
Ecuador,ECU,"Apr 21, 2020",507,33
Ecuador,ECU,"Apr 22, 2020",520,13
Ecuador,ECU,"Apr 23, 2020",537,17
Ecuador,ECU,"Apr 24, 2020",560,23
Ecuador,ECU,"Apr 25, 2020",576,16
Ecuador,ECU,"Apr 26, 2020",576,
Ecuador,ECU,"Apr 27, 2020",576,
Egypt,EGY,"Mar 9, 2020",1,1
Egypt,EGY,"Mar 10, 2020",1,
Egypt,EGY,"Mar 11, 2020",1,
Egypt,EGY,"Mar 12, 2020",1,
Egypt,EGY,"Mar 13, 2020",2,1
Egypt,EGY,"Mar 14, 2020",2,
Egypt,EGY,"Mar 15, 2020",2,
Egypt,EGY,"Mar 16, 2020",2,
Egypt,EGY,"Mar 17, 2020",2,
Egypt,EGY,"Mar 18, 2020",4,2
Egypt,EGY,"Mar 19, 2020",6,2
Egypt,EGY,"Mar 20, 2020",6,
Egypt,EGY,"Mar 21, 2020",7,1
Egypt,EGY,"Mar 22, 2020",8,1
Egypt,EGY,"Mar 23, 2020",10,2
Egypt,EGY,"Mar 24, 2020",14,4
Egypt,EGY,"Mar 25, 2020",19,5
Egypt,EGY,"Mar 26, 2020",21,2
Egypt,EGY,"Mar 27, 2020",21,
Egypt,EGY,"Mar 28, 2020",24,3
Egypt,EGY,"Mar 29, 2020",30,6
Egypt,EGY,"Mar 30, 2020",36,6
Egypt,EGY,"Mar 31, 2020",40,4
Egypt,EGY,"Apr 1, 2020",41,1
Egypt,EGY,"Apr 2, 2020",46,5
Egypt,EGY,"Apr 3, 2020",52,6
Egypt,EGY,"Apr 4, 2020",52,
Egypt,EGY,"Apr 5, 2020",66,14
Egypt,EGY,"Apr 6, 2020",71,5
Egypt,EGY,"Apr 7, 2020",78,7
Egypt,EGY,"Apr 8, 2020",85,7
Egypt,EGY,"Apr 9, 2020",103,18
Egypt,EGY,"Apr 10, 2020",118,15
Egypt,EGY,"Apr 11, 2020",135,17
Egypt,EGY,"Apr 12, 2020",146,11
Egypt,EGY,"Apr 13, 2020",159,13
Egypt,EGY,"Apr 14, 2020",164,5
Egypt,EGY,"Apr 15, 2020",178,14
Egypt,EGY,"Apr 16, 2020",183,5
Egypt,EGY,"Apr 17, 2020",196,13
Egypt,EGY,"Apr 18, 2020",205,9
Egypt,EGY,"Apr 19, 2020",224,19
Egypt,EGY,"Apr 20, 2020",239,15
Egypt,EGY,"Apr 21, 2020",250,11
Egypt,EGY,"Apr 22, 2020",264,14
Egypt,EGY,"Apr 23, 2020",264,
Egypt,EGY,"Apr 24, 2020",276,12
Egypt,EGY,"Apr 25, 2020",294,18
Egypt,EGY,"Apr 26, 2020",307,13
Egypt,EGY,"Apr 27, 2020",307,
El Salvador,SLV,"Apr 1, 2020",1,1
El Salvador,SLV,"Apr 2, 2020",2,1
El Salvador,SLV,"Apr 3, 2020",2,
El Salvador,SLV,"Apr 4, 2020",3,1
El Salvador,SLV,"Apr 5, 2020",3,
El Salvador,SLV,"Apr 6, 2020",3,
El Salvador,SLV,"Apr 7, 2020",4,1
El Salvador,SLV,"Apr 8, 2020",4,
El Salvador,SLV,"Apr 9, 2020",5,1
El Salvador,SLV,"Apr 10, 2020",6,1
El Salvador,SLV,"Apr 11, 2020",6,
El Salvador,SLV,"Apr 12, 2020",6,
El Salvador,SLV,"Apr 13, 2020",6,
El Salvador,SLV,"Apr 14, 2020",6,
El Salvador,SLV,"Apr 15, 2020",6,
El Salvador,SLV,"Apr 16, 2020",6,
El Salvador,SLV,"Apr 17, 2020",6,
El Salvador,SLV,"Apr 18, 2020",7,1
El Salvador,SLV,"Apr 19, 2020",7,
El Salvador,SLV,"Apr 20, 2020",7,
El Salvador,SLV,"Apr 21, 2020",7,
El Salvador,SLV,"Apr 22, 2020",7,
El Salvador,SLV,"Apr 23, 2020",8,1
El Salvador,SLV,"Apr 24, 2020",8,
El Salvador,SLV,"Apr 25, 2020",8,
El Salvador,SLV,"Apr 26, 2020",8,
El Salvador,SLV,"Apr 27, 2020",8,
Equatorial Guinea,GNQ,"Apr 24, 2020",1,1
Equatorial Guinea,GNQ,"Apr 25, 2020",1,
Equatorial Guinea,GNQ,"Apr 26, 2020",1,
Equatorial Guinea,GNQ,"Apr 27, 2020",1,
Estonia,EST,"Mar 26, 2020",1,1
Estonia,EST,"Mar 27, 2020",1,
Estonia,EST,"Mar 28, 2020",1,
Estonia,EST,"Mar 29, 2020",1,
Estonia,EST,"Mar 30, 2020",3,2
Estonia,EST,"Mar 31, 2020",3,
Estonia,EST,"Apr 1, 2020",4,1
Estonia,EST,"Apr 2, 2020",5,1
Estonia,EST,"Apr 3, 2020",11,6
Estonia,EST,"Apr 4, 2020",12,1
Estonia,EST,"Apr 5, 2020",13,1
Estonia,EST,"Apr 6, 2020",15,2
Estonia,EST,"Apr 7, 2020",19,4
Estonia,EST,"Apr 8, 2020",21,2
Estonia,EST,"Apr 9, 2020",24,3
Estonia,EST,"Apr 10, 2020",24,
Estonia,EST,"Apr 11, 2020",24,
Estonia,EST,"Apr 12, 2020",24,
Estonia,EST,"Apr 13, 2020",25,1
Estonia,EST,"Apr 14, 2020",28,3
Estonia,EST,"Apr 15, 2020",31,3
Estonia,EST,"Apr 16, 2020",35,4
Estonia,EST,"Apr 17, 2020",36,1
Estonia,EST,"Apr 18, 2020",38,2
Estonia,EST,"Apr 19, 2020",38,
Estonia,EST,"Apr 20, 2020",40,2
Estonia,EST,"Apr 21, 2020",40,
Estonia,EST,"Apr 22, 2020",43,3
Estonia,EST,"Apr 23, 2020",44,1
Estonia,EST,"Apr 24, 2020",45,1
Estonia,EST,"Apr 25, 2020",46,1
Estonia,EST,"Apr 26, 2020",46,
Estonia,EST,"Apr 27, 2020",49,3
Ethiopia,ETH,"Apr 6, 2020",2,2
Ethiopia,ETH,"Apr 7, 2020",2,
Ethiopia,ETH,"Apr 8, 2020",2,
Ethiopia,ETH,"Apr 9, 2020",2,
Ethiopia,ETH,"Apr 10, 2020",2,
Ethiopia,ETH,"Apr 11, 2020",2,
Ethiopia,ETH,"Apr 12, 2020",3,1
Ethiopia,ETH,"Apr 13, 2020",3,
Ethiopia,ETH,"Apr 14, 2020",3,
Ethiopia,ETH,"Apr 15, 2020",3,
Ethiopia,ETH,"Apr 16, 2020",3,
Ethiopia,ETH,"Apr 17, 2020",3,
Ethiopia,ETH,"Apr 18, 2020",3,
Ethiopia,ETH,"Apr 19, 2020",3,
Ethiopia,ETH,"Apr 20, 2020",3,
Ethiopia,ETH,"Apr 21, 2020",3,
Ethiopia,ETH,"Apr 22, 2020",3,
Ethiopia,ETH,"Apr 23, 2020",3,
Ethiopia,ETH,"Apr 24, 2020",3,
Ethiopia,ETH,"Apr 25, 2020",3,
Ethiopia,ETH,"Apr 26, 2020",3,
Ethiopia,ETH,"Apr 27, 2020",3,
Europe,,"Feb 15, 2020",1,1
Europe,,"Feb 16, 2020",1,
Europe,,"Feb 17, 2020",1,
Europe,,"Feb 18, 2020",1,
Europe,,"Feb 19, 2020",1,
Europe,,"Feb 20, 2020",1,
Europe,,"Feb 21, 2020",1,
Europe,,"Feb 22, 2020",1,
Europe,,"Feb 23, 2020",3,2
Europe,,"Feb 24, 2020",3,
Europe,,"Feb 25, 2020",7,4
Europe,,"Feb 26, 2020",12,5
Europe,,"Feb 27, 2020",14,2
Europe,,"Feb 28, 2020",19,5
Europe,,"Feb 29, 2020",23,4
Europe,,"Mar 1, 2020",31,8
Europe,,"Mar 2, 2020",38,7
Europe,,"Mar 3, 2020",56,18
Europe,,"Mar 4, 2020",85,29
Europe,,"Mar 5, 2020",113,28
Europe,,"Mar 6, 2020",161,48
Europe,,"Mar 7, 2020",215,54
Europe,,"Mar 8, 2020",253,38
Europe,,"Mar 9, 2020",399,146
Europe,,"Mar 10, 2020",536,137
Europe,,"Mar 11, 2020",716,180
Europe,,"Mar 12, 2020",951,235
Europe,,"Mar 13, 2020",1201,250
Europe,,"Mar 14, 2020",1513,312
Europe,,"Mar 15, 2020",1744,231
Europe,,"Mar 16, 2020",2337,593
Europe,,"Mar 17, 2020",2764,427
Europe,,"Mar 18, 2020",3359,595
Europe,,"Mar 19, 2020",4089,730
Europe,,"Mar 20, 2020",4936,847
Europe,,"Mar 21, 2020",5988,1052
Europe,,"Mar 22, 2020",7402,1414
Europe,,"Mar 23, 2020",8711,1309
Europe,,"Mar 24, 2020",10148,1437
Europe,,"Mar 25, 2020",11932,1784
Europe,,"Mar 26, 2020",13875,1943
Europe,,"Mar 27, 2020",16009,2134
Europe,,"Mar 28, 2020",18628,2619
Europe,,"Mar 29, 2020",21292,2664
Europe,,"Mar 30, 2020",23806,2514
Europe,,"Mar 31, 2020",26506,2700
Europe,,"Apr 1, 2020",29862,3356
Europe,,"Apr 2, 2020",33311,3449
Europe,,"Apr 3, 2020",36630,3319
Europe,,"Apr 4, 2020",41739,5109
Europe,,"Apr 5, 2020",45744,4005
Europe,,"Apr 6, 2020",48689,2945
Europe,,"Apr 7, 2020",51957,3268
Europe,,"Apr 8, 2020",56819,4862
Europe,,"Apr 9, 2020",60595,3776
Europe,,"Apr 10, 2020",65180,4585
Europe,,"Apr 11, 2020",69429,4249
Europe,,"Apr 12, 2020",72980,3551
Europe,,"Apr 13, 2020",76067,3087
Europe,,"Apr 14, 2020",79226,3159
Europe,,"Apr 15, 2020",83240,4014
Europe,,"Apr 16, 2020",87922,4682
Europe,,"Apr 17, 2020",91972,4050
Europe,,"Apr 18, 2020",95774,3802
Europe,,"Apr 19, 2020",99220,3446
Europe,,"Apr 20, 2020",101762,2542
Europe,,"Apr 21, 2020",104364,2602
Europe,,"Apr 22, 2020",107840,3476
Europe,,"Apr 23, 2020",111132,3292
Europe,,"Apr 24, 2020",114103,2971
Europe,,"Apr 25, 2020",116995,2892
Europe,,"Apr 26, 2020",119918,2923
Europe,,"Apr 27, 2020",121420,1502
European Union,,"Feb 15, 2020",1,1
European Union,,"Feb 16, 2020",1,
European Union,,"Feb 17, 2020",1,
European Union,,"Feb 18, 2020",1,
European Union,,"Feb 19, 2020",1,
European Union,,"Feb 20, 2020",1,
European Union,,"Feb 21, 2020",1,
European Union,,"Feb 22, 2020",1,
European Union,,"Feb 23, 2020",3,2
European Union,,"Feb 24, 2020",3,
European Union,,"Feb 25, 2020",7,4
European Union,,"Feb 26, 2020",12,5
European Union,,"Feb 27, 2020",14,2
European Union,,"Feb 28, 2020",19,5
European Union,,"Feb 29, 2020",23,4
European Union,,"Mar 1, 2020",31,8
European Union,,"Mar 2, 2020",37,6
European Union,,"Mar 3, 2020",55,18
European Union,,"Mar 4, 2020",84,29
European Union,,"Mar 5, 2020",112,28
European Union,,"Mar 6, 2020",159,47
European Union,,"Mar 7, 2020",213,54
European Union,,"Mar 8, 2020",251,38
European Union,,"Mar 9, 2020",396,145
European Union,,"Mar 10, 2020",532,136
European Union,,"Mar 11, 2020",711,179
European Union,,"Mar 12, 2020",943,232
European Union,,"Mar 13, 2020",1190,247
European Union,,"Mar 14, 2020",1499,309
European Union,,"Mar 15, 2020",1726,227
European Union,,"Mar 16, 2020",2315,589
European Union,,"Mar 17, 2020",2737,422
European Union,,"Mar 18, 2020",3325,588
European Union,,"Mar 19, 2020",4046,721
European Union,,"Mar 20, 2020",4877,831
European Union,,"Mar 21, 2020",5916,1039
European Union,,"Mar 22, 2020",7310,1394
European Union,,"Mar 23, 2020",8613,1303
European Union,,"Mar 24, 2020",10039,1426
European Union,,"Mar 25, 2020",11798,1759
European Union,,"Mar 26, 2020",13719,1921
European Union,,"Mar 27, 2020",15782,2063
European Union,,"Mar 28, 2020",18354,2572
European Union,,"Mar 29, 2020",20962,2608
European Union,,"Mar 30, 2020",23437,2475
European Union,,"Mar 31, 2020",26083,2646
European Union,,"Apr 1, 2020",29324,3241
European Union,,"Apr 2, 2020",32745,3421
European Union,,"Apr 3, 2020",35966,3221
European Union,,"Apr 4, 2020",40996,5030
European Union,,"Apr 5, 2020",44900,3904
European Union,,"Apr 6, 2020",47792,2892
European Union,,"Apr 7, 2020",50993,3201
European Union,,"Apr 8, 2020",55750,4757
European Union,,"Apr 9, 2020",59421,3671
European Union,,"Apr 10, 2020",63915,4494
European Union,,"Apr 11, 2020",68068,4153
European Union,,"Apr 12, 2020",71557,3489
European Union,,"Apr 13, 2020",74559,3002
European Union,,"Apr 14, 2020",77661,3102
European Union,,"Apr 15, 2020",81564,3903
European Union,,"Apr 16, 2020",86101,4537
European Union,,"Apr 17, 2020",90028,3927
European Union,,"Apr 18, 2020",93717,3689
European Union,,"Apr 19, 2020",97031,3314
European Union,,"Apr 20, 2020",99467,2436
European Union,,"Apr 21, 2020",101983,2516
European Union,,"Apr 22, 2020",105325,3342
European Union,,"Apr 23, 2020",108483,3158
European Union,,"Apr 24, 2020",111328,2845
European Union,,"Apr 25, 2020",114076,2748
European Union,,"Apr 26, 2020",116879,2803
European Union,,"Apr 27, 2020",118275,1396
Finland,FIN,"Mar 22, 2020",1,1
Finland,FIN,"Mar 23, 2020",1,
Finland,FIN,"Mar 24, 2020",1,
Finland,FIN,"Mar 25, 2020",1,
Finland,FIN,"Mar 26, 2020",3,2
Finland,FIN,"Mar 27, 2020",4,1
Finland,FIN,"Mar 28, 2020",7,3
Finland,FIN,"Mar 29, 2020",9,2
Finland,FIN,"Mar 30, 2020",11,2
Finland,FIN,"Mar 31, 2020",13,2
Finland,FIN,"Apr 1, 2020",17,4
Finland,FIN,"Apr 2, 2020",17,
Finland,FIN,"Apr 3, 2020",19,2
Finland,FIN,"Apr 4, 2020",20,1
Finland,FIN,"Apr 5, 2020",25,5
Finland,FIN,"Apr 6, 2020",27,2
Finland,FIN,"Apr 7, 2020",27,
Finland,FIN,"Apr 8, 2020",34,7
Finland,FIN,"Apr 9, 2020",40,6
Finland,FIN,"Apr 10, 2020",42,2
Finland,FIN,"Apr 11, 2020",48,6
Finland,FIN,"Apr 12, 2020",49,1
Finland,FIN,"Apr 13, 2020",56,7
Finland,FIN,"Apr 14, 2020",59,3
Finland,FIN,"Apr 15, 2020",64,5
Finland,FIN,"Apr 16, 2020",72,8
Finland,FIN,"Apr 17, 2020",75,3
Finland,FIN,"Apr 18, 2020",82,7
Finland,FIN,"Apr 19, 2020",90,8
Finland,FIN,"Apr 20, 2020",94,4
Finland,FIN,"Apr 21, 2020",98,4
Finland,FIN,"Apr 22, 2020",141,43
Finland,FIN,"Apr 23, 2020",149,8
Finland,FIN,"Apr 24, 2020",172,23
Finland,FIN,"Apr 25, 2020",177,5
Finland,FIN,"Apr 26, 2020",186,9
Finland,FIN,"Apr 27, 2020",190,4
France,FRA,"Feb 15, 2020",1,1
France,FRA,"Feb 16, 2020",1,
France,FRA,"Feb 17, 2020",1,
France,FRA,"Feb 18, 2020",1,
France,FRA,"Feb 19, 2020",1,
France,FRA,"Feb 20, 2020",1,
France,FRA,"Feb 21, 2020",1,
France,FRA,"Feb 22, 2020",1,
France,FRA,"Feb 23, 2020",1,
France,FRA,"Feb 24, 2020",1,
France,FRA,"Feb 25, 2020",1,
France,FRA,"Feb 26, 2020",1,
France,FRA,"Feb 27, 2020",2,1
France,FRA,"Feb 28, 2020",2,
France,FRA,"Feb 29, 2020",2,
France,FRA,"Mar 1, 2020",2,
France,FRA,"Mar 2, 2020",2,
France,FRA,"Mar 3, 2020",3,1
France,FRA,"Mar 4, 2020",4,1
France,FRA,"Mar 5, 2020",4,
France,FRA,"Mar 6, 2020",7,3
France,FRA,"Mar 7, 2020",9,2
France,FRA,"Mar 8, 2020",10,1
France,FRA,"Mar 9, 2020",19,9
France,FRA,"Mar 10, 2020",30,11
France,FRA,"Mar 11, 2020",33,3
France,FRA,"Mar 12, 2020",48,15
France,FRA,"Mar 13, 2020",61,13
France,FRA,"Mar 14, 2020",79,18
France,FRA,"Mar 15, 2020",91,12
France,FRA,"Mar 16, 2020",127,36
France,FRA,"Mar 17, 2020",148,21
France,FRA,"Mar 18, 2020",175,27
France,FRA,"Mar 19, 2020",244,69
France,FRA,"Mar 20, 2020",372,128
France,FRA,"Mar 21, 2020",450,78
France,FRA,"Mar 22, 2020",562,112
France,FRA,"Mar 23, 2020",674,112
France,FRA,"Mar 24, 2020",860,186
France,FRA,"Mar 25, 2020",1100,240
France,FRA,"Mar 26, 2020",1331,231
France,FRA,"Mar 27, 2020",1696,365
France,FRA,"Mar 28, 2020",1995,299
France,FRA,"Mar 29, 2020",2314,319
France,FRA,"Mar 30, 2020",2606,292
France,FRA,"Mar 31, 2020",3024,418
France,FRA,"Apr 1, 2020",3523,499
France,FRA,"Apr 2, 2020",4032,509
France,FRA,"Apr 3, 2020",4503,471
France,FRA,"Apr 4, 2020",6507,2004
France,FRA,"Apr 5, 2020",7560,1053
France,FRA,"Apr 6, 2020",8078,518
France,FRA,"Apr 7, 2020",8911,833
France,FRA,"Apr 8, 2020",10328,1417
France,FRA,"Apr 9, 2020",10869,541
France,FRA,"Apr 10, 2020",12210,1341
France,FRA,"Apr 11, 2020",13197,987
France,FRA,"Apr 12, 2020",13832,635
France,FRA,"Apr 13, 2020",14393,561
France,FRA,"Apr 14, 2020",14967,574
France,FRA,"Apr 15, 2020",15729,762
France,FRA,"Apr 16, 2020",17167,1438
France,FRA,"Apr 17, 2020",17920,753
France,FRA,"Apr 18, 2020",18681,761
France,FRA,"Apr 19, 2020",19323,642
France,FRA,"Apr 20, 2020",19718,395
France,FRA,"Apr 21, 2020",20265,547
France,FRA,"Apr 22, 2020",20796,531
France,FRA,"Apr 23, 2020",21340,544
France,FRA,"Apr 24, 2020",21856,516
France,FRA,"Apr 25, 2020",22245,389
France,FRA,"Apr 26, 2020",22614,369
France,FRA,"Apr 27, 2020",22856,242
Gabon,GAB,"Mar 21, 2020",1,1
Gabon,GAB,"Mar 22, 2020",1,
Gabon,GAB,"Mar 23, 2020",1,
Gabon,GAB,"Mar 24, 2020",1,
Gabon,GAB,"Mar 25, 2020",1,
Gabon,GAB,"Mar 26, 2020",1,
Gabon,GAB,"Mar 27, 2020",1,
Gabon,GAB,"Mar 28, 2020",1,
Gabon,GAB,"Mar 29, 2020",1,
Gabon,GAB,"Mar 30, 2020",1,
Gabon,GAB,"Mar 31, 2020",1,
Gabon,GAB,"Apr 1, 2020",1,
Gabon,GAB,"Apr 2, 2020",1,
Gabon,GAB,"Apr 3, 2020",1,
Gabon,GAB,"Apr 4, 2020",1,
Gabon,GAB,"Apr 5, 2020",1,
Gabon,GAB,"Apr 6, 2020",1,
Gabon,GAB,"Apr 7, 2020",1,
Gabon,GAB,"Apr 8, 2020",1,
Gabon,GAB,"Apr 9, 2020",1,
Gabon,GAB,"Apr 10, 2020",1,
Gabon,GAB,"Apr 11, 2020",1,
Gabon,GAB,"Apr 12, 2020",1,
Gabon,GAB,"Apr 13, 2020",1,
Gabon,GAB,"Apr 14, 2020",1,
Gabon,GAB,"Apr 15, 2020",1,
Gabon,GAB,"Apr 16, 2020",1,
Gabon,GAB,"Apr 17, 2020",1,
Gabon,GAB,"Apr 18, 2020",1,
Gabon,GAB,"Apr 19, 2020",1,
Gabon,GAB,"Apr 20, 2020",1,
Gabon,GAB,"Apr 21, 2020",1,
Gabon,GAB,"Apr 22, 2020",1,
Gabon,GAB,"Apr 23, 2020",1,
Gabon,GAB,"Apr 24, 2020",2,1
Gabon,GAB,"Apr 25, 2020",3,1
Gabon,GAB,"Apr 26, 2020",3,
Gabon,GAB,"Apr 27, 2020",3,
Gambia,GMB,"Mar 24, 2020",1,1
Gambia,GMB,"Mar 25, 2020",1,
Gambia,GMB,"Mar 26, 2020",1,
Gambia,GMB,"Mar 27, 2020",1,
Gambia,GMB,"Mar 28, 2020",1,
Gambia,GMB,"Mar 29, 2020",1,
Gambia,GMB,"Mar 30, 2020",1,
Gambia,GMB,"Mar 31, 2020",1,
Gambia,GMB,"Apr 1, 2020",1,
Gambia,GMB,"Apr 2, 2020",1,
Gambia,GMB,"Apr 3, 2020",1,
Gambia,GMB,"Apr 4, 2020",1,
Gambia,GMB,"Apr 5, 2020",1,
Gambia,GMB,"Apr 6, 2020",1,
Gambia,GMB,"Apr 7, 2020",1,
Gambia,GMB,"Apr 8, 2020",1,
Gambia,GMB,"Apr 9, 2020",1,
Gambia,GMB,"Apr 10, 2020",1,
Gambia,GMB,"Apr 11, 2020",1,
Gambia,GMB,"Apr 12, 2020",1,
Gambia,GMB,"Apr 13, 2020",1,
Gambia,GMB,"Apr 14, 2020",1,
Gambia,GMB,"Apr 15, 2020",1,
Gambia,GMB,"Apr 16, 2020",1,
Gambia,GMB,"Apr 17, 2020",1,
Gambia,GMB,"Apr 18, 2020",1,
Gambia,GMB,"Apr 19, 2020",1,
Gambia,GMB,"Apr 20, 2020",1,
Gambia,GMB,"Apr 21, 2020",1,
Gambia,GMB,"Apr 22, 2020",1,
Gambia,GMB,"Apr 23, 2020",1,
Gambia,GMB,"Apr 24, 2020",1,
Gambia,GMB,"Apr 25, 2020",1,
Gambia,GMB,"Apr 26, 2020",1,
Gambia,GMB,"Apr 27, 2020",1,
Georgia,GEO,"Apr 6, 2020",2,2
Georgia,GEO,"Apr 7, 2020",2,
Georgia,GEO,"Apr 8, 2020",3,1
Georgia,GEO,"Apr 9, 2020",3,
Georgia,GEO,"Apr 10, 2020",3,
Georgia,GEO,"Apr 11, 2020",3,
Georgia,GEO,"Apr 12, 2020",3,
Georgia,GEO,"Apr 13, 2020",3,
Georgia,GEO,"Apr 14, 2020",3,
Georgia,GEO,"Apr 15, 2020",3,
Georgia,GEO,"Apr 16, 2020",3,
Georgia,GEO,"Apr 17, 2020",3,
Georgia,GEO,"Apr 18, 2020",3,
Georgia,GEO,"Apr 19, 2020",4,1
Georgia,GEO,"Apr 20, 2020",4,
Georgia,GEO,"Apr 21, 2020",4,
Georgia,GEO,"Apr 22, 2020",4,
Georgia,GEO,"Apr 23, 2020",5,1
Georgia,GEO,"Apr 24, 2020",5,
Georgia,GEO,"Apr 25, 2020",5,
Georgia,GEO,"Apr 26, 2020",5,
Georgia,GEO,"Apr 27, 2020",6,1
Germany,DEU,"Mar 10, 2020",2,2
Germany,DEU,"Mar 11, 2020",2,
Germany,DEU,"Mar 12, 2020",3,1
Germany,DEU,"Mar 13, 2020",5,2
Germany,DEU,"Mar 14, 2020",5,
Germany,DEU,"Mar 15, 2020",8,3
Germany,DEU,"Mar 16, 2020",12,4
Germany,DEU,"Mar 17, 2020",13,1
Germany,DEU,"Mar 18, 2020",13,
Germany,DEU,"Mar 19, 2020",13,
Germany,DEU,"Mar 20, 2020",43,30
Germany,DEU,"Mar 21, 2020",45,2
Germany,DEU,"Mar 22, 2020",67,22
Germany,DEU,"Mar 23, 2020",94,27
Germany,DEU,"Mar 24, 2020",126,32
Germany,DEU,"Mar 25, 2020",149,23
Germany,DEU,"Mar 26, 2020",198,49
Germany,DEU,"Mar 27, 2020",253,55
Germany,DEU,"Mar 28, 2020",325,72
Germany,DEU,"Mar 29, 2020",389,64
Germany,DEU,"Mar 30, 2020",455,66
Germany,DEU,"Mar 31, 2020",583,128
Germany,DEU,"Apr 1, 2020",732,149
Germany,DEU,"Apr 2, 2020",872,140
Germany,DEU,"Apr 3, 2020",1017,145
Germany,DEU,"Apr 4, 2020",1158,141
Germany,DEU,"Apr 5, 2020",1342,184
Germany,DEU,"Apr 6, 2020",1434,92
Germany,DEU,"Apr 7, 2020",1607,173
Germany,DEU,"Apr 8, 2020",1861,254
Germany,DEU,"Apr 9, 2020",2107,246
Germany,DEU,"Apr 10, 2020",2373,266
Germany,DEU,"Apr 11, 2020",2544,171
Germany,DEU,"Apr 12, 2020",2673,129
Germany,DEU,"Apr 13, 2020",2799,126
Germany,DEU,"Apr 14, 2020",2969,170
Germany,DEU,"Apr 15, 2020",3254,285
Germany,DEU,"Apr 16, 2020",3569,315
Germany,DEU,"Apr 17, 2020",3868,299
Germany,DEU,"Apr 18, 2020",4110,242
Germany,DEU,"Apr 19, 2020",4294,184
Germany,DEU,"Apr 20, 2020",4404,110
Germany,DEU,"Apr 21, 2020",4598,194
Germany,DEU,"Apr 22, 2020",4879,281
Germany,DEU,"Apr 23, 2020",5094,215
Germany,DEU,"Apr 24, 2020",5321,227
Germany,DEU,"Apr 25, 2020",5500,179
Germany,DEU,"Apr 26, 2020",5640,140
Germany,DEU,"Apr 27, 2020",5750,110
Ghana,GHA,"Mar 22, 2020",1,1
Ghana,GHA,"Mar 23, 2020",1,
Ghana,GHA,"Mar 24, 2020",2,1
Ghana,GHA,"Mar 25, 2020",2,
Ghana,GHA,"Mar 26, 2020",3,1
Ghana,GHA,"Mar 27, 2020",3,
Ghana,GHA,"Mar 28, 2020",3,
Ghana,GHA,"Mar 29, 2020",5,2
Ghana,GHA,"Mar 30, 2020",5,
Ghana,GHA,"Mar 31, 2020",5,
Ghana,GHA,"Apr 1, 2020",5,
Ghana,GHA,"Apr 2, 2020",5,
Ghana,GHA,"Apr 3, 2020",5,
Ghana,GHA,"Apr 4, 2020",5,
Ghana,GHA,"Apr 5, 2020",5,
Ghana,GHA,"Apr 6, 2020",5,
Ghana,GHA,"Apr 7, 2020",5,
Ghana,GHA,"Apr 8, 2020",5,
Ghana,GHA,"Apr 9, 2020",6,1
Ghana,GHA,"Apr 10, 2020",6,
Ghana,GHA,"Apr 11, 2020",6,
Ghana,GHA,"Apr 12, 2020",8,2
Ghana,GHA,"Apr 13, 2020",8,
Ghana,GHA,"Apr 14, 2020",8,
Ghana,GHA,"Apr 15, 2020",8,
Ghana,GHA,"Apr 16, 2020",8,
Ghana,GHA,"Apr 17, 2020",8,
Ghana,GHA,"Apr 18, 2020",8,
Ghana,GHA,"Apr 19, 2020",9,1
Ghana,GHA,"Apr 20, 2020",9,
Ghana,GHA,"Apr 21, 2020",9,
Ghana,GHA,"Apr 22, 2020",9,
Ghana,GHA,"Apr 23, 2020",9,
Ghana,GHA,"Apr 24, 2020",9,
Ghana,GHA,"Apr 25, 2020",10,1
Ghana,GHA,"Apr 26, 2020",10,
Ghana,GHA,"Apr 27, 2020",11,1
Gibraltar,GIB,"Apr 13, 2020",4,4
Gibraltar,GIB,"Apr 14, 2020",4,
Gibraltar,GIB,"Apr 15, 2020",4,
Gibraltar,GIB,"Apr 16, 2020",4,
Gibraltar,GIB,"Apr 17, 2020",4,
Gibraltar,GIB,"Apr 18, 2020",4,
Gibraltar,GIB,"Apr 19, 2020",4,
Gibraltar,GIB,"Apr 20, 2020",4,
Gibraltar,GIB,"Apr 21, 2020",4,
Gibraltar,GIB,"Apr 22, 2020",4,
Gibraltar,GIB,"Apr 23, 2020",4,
Gibraltar,GIB,"Apr 24, 2020",4,
Gibraltar,GIB,"Apr 25, 2020",4,
Gibraltar,GIB,"Apr 26, 2020",4,
Gibraltar,GIB,"Apr 27, 2020",4,
Greece,GRC,"Mar 12, 2020",1,1
Greece,GRC,"Mar 13, 2020",1,
Greece,GRC,"Mar 14, 2020",1,
Greece,GRC,"Mar 15, 2020",3,2
Greece,GRC,"Mar 16, 2020",4,1
Greece,GRC,"Mar 17, 2020",4,
Greece,GRC,"Mar 18, 2020",5,1
Greece,GRC,"Mar 19, 2020",5,
Greece,GRC,"Mar 20, 2020",5,
Greece,GRC,"Mar 21, 2020",8,3
Greece,GRC,"Mar 22, 2020",13,5
Greece,GRC,"Mar 23, 2020",15,2
Greece,GRC,"Mar 24, 2020",17,2
Greece,GRC,"Mar 25, 2020",20,3
Greece,GRC,"Mar 26, 2020",22,2
Greece,GRC,"Mar 27, 2020",26,4
Greece,GRC,"Mar 28, 2020",28,2
Greece,GRC,"Mar 29, 2020",32,4
Greece,GRC,"Mar 30, 2020",38,6
Greece,GRC,"Mar 31, 2020",43,5
